Date,Time,00-06-TH-01~H,00-06-TH-01~H.DateTime,00-06-TH-01~H.Flag,00-06-TH-01~T,00-06-TH-01~T.DateTime,00-06-TH-01~T.Flag,00-13-TH-01~H,00-13-TH-01~H.DateTime,00-13-TH-01~H.Flag,00-13-TH-01~T,00-13-TH-01~T.DateTime,00-13-TH-01~T.Flag,00-14-TH-01~H,00-14-TH-01~H.DateTime,00-14-TH-01~H.Flag,00-14-TH-01~T,00-14-TH-01~T.DateTime,00-14-TH-01~T.Flag
2015-09-06,00:00:00,46,2015-09-05 23:44:26,U,21.1,2015-09-05 23:44:26,U,42.8,2015-09-05 23:54:31,U,22.7,2015-09-05 23:54:31,U,42.8,2015-09-05 23:40:10,U,22.1,2015-09-05 23:40:10,U
2015-09-06,00:10:00,46,2015-09-06 00:05:29,U,21,2015-09-06 00:05:29,U,42.8,2015-09-05 23:54:31,P,22.7,2015-09-05 23:54:31,P,42.8,2015-09-06 00:01:16,U,22.2,2015-09-06 00:01:16,U
2015-09-06,00:20:00,46,2015-09-06 00:05:29,P,21,2015-09-06 00:05:29,P,42.8,2015-09-06 00:10:22,U,22.7,2015-09-06 00:10:22,U,42.8,2015-09-06 00:01:16,P,22.2,2015-09-06 00:01:16,P
2015-09-06,00:30:00,46,2015-09-06 00:05:29,P,21,2015-09-06 00:05:29,P,42.8,2015-09-06 00:24:27,U,22.7,2015-09-06 00:24:27,U,43.2,2015-09-06 00:24:07,U,22.1,2015-09-06 00:24:07,U
2015-09-06,00:40:00,46.4,2015-09-06 00:30:02,U,20.8,2015-09-06 00:30:02,U,42.8,2015-09-06 00:24:27,P,22.7,2015-09-06 00:24:27,P,43.2,2015-09-06 00:24:07,P,22.1,2015-09-06 00:24:07,P
2015-09-06,00:50:00,46.4,2015-09-06 00:47:34,U,20.8,2015-09-06 00:47:34,U,42.8,2015-09-06 00:40:18,U,22.6,2015-09-06 00:40:18,U,43.2,2015-09-06 00:45:13,U,22.1,2015-09-06 00:45:13,U
2015-09-06,01:00:00,46.4,2015-09-06 00:47:34,P,20.8,2015-09-06 00:47:34,P,42.8,2015-09-06 00:40:18,P,22.6,2015-09-06 00:40:18,P,43.2,2015-09-06 00:45:13,P,22.1,2015-09-06 00:45:13,P
2015-09-06,01:10:00,46.4,2015-09-06 01:05:07,U,21,2015-09-06 01:05:07,U,42.8,2015-09-06 01:01:26,U,22.6,2015-09-06 01:01:26,U,43.2,2015-09-06 01:02:48,U,22.1,2015-09-06 01:02:48,U
2015-09-06,01:20:00,46.4,2015-09-06 01:05:07,P,21,2015-09-06 01:05:07,P,42.8,2015-09-06 01:19:03,U,22.6,2015-09-06 01:19:03,U,43.2,2015-09-06 01:02:48,P,22.1,2015-09-06 01:02:48,P
2015-09-06,01:30:00,46.4,2015-09-06 01:27:55,U,20.8,2015-09-06 01:27:55,U,42.8,2015-09-06 01:19:03,P,22.6,2015-09-06 01:19:03,P,43.2,2015-09-06 01:22:08,U,22.1,2015-09-06 01:22:08,U
2015-09-06,01:40:00,46.4,2015-09-06 01:27:55,P,20.8,2015-09-06 01:27:55,P,42.8,2015-09-06 01:19:03,P,22.6,2015-09-06 01:19:03,P,43.2,2015-09-06 01:37:57,U,22.1,2015-09-06 01:37:57,U
2015-09-06,01:50:00,46.8,2015-09-06 01:43:42,U,20.8,2015-09-06 01:43:42,U,42.8,2015-09-06 01:40:10,U,22.6,2015-09-06 01:40:10,U,43.2,2015-09-06 01:37:57,P,22.1,2015-09-06 01:37:57,P
2015-09-06,02:00:00,46.8,2015-09-06 01:59:29,U,20.8,2015-09-06 01:59:29,U,42.8,2015-09-06 01:40:10,P,22.6,2015-09-06 01:40:10,P,43.6,2015-09-06 01:50:16,U,21.9,2015-09-06 01:50:16,U
2015-09-06,02:10:00,46.8,2015-09-06 01:59:29,P,20.8,2015-09-06 01:59:29,P,42.8,2015-09-06 02:01:18,U,22.7,2015-09-06 02:01:18,U,43.6,2015-09-06 01:50:16,P,21.9,2015-09-06 01:50:16,P
2015-09-06,02:20:00,46.8,2015-09-06 02:11:46,U,20.6,2015-09-06 02:11:46,U,42.8,2015-09-06 02:01:18,P,22.7,2015-09-06 02:01:18,P,43.6,2015-09-06 02:11:22,U,21.9,2015-09-06 02:11:22,U
2015-09-06,02:30:00,46.8,2015-09-06 02:11:46,P,20.6,2015-09-06 02:11:46,P,43.2,2015-09-06 02:25:57,U,22.6,2015-09-06 02:25:57,U,43.6,2015-09-06 02:11:22,P,21.9,2015-09-06 02:11:22,P
2015-09-06,02:40:00,46.8,2015-09-06 02:32:48,U,20.6,2015-09-06 02:32:48,U,43.2,2015-09-06 02:25:57,P,22.6,2015-09-06 02:25:57,P,43.6,2015-09-06 02:30:42,U,21.9,2015-09-06 02:30:42,U
2015-09-06,02:50:00,46.8,2015-09-06 02:32:48,P,20.6,2015-09-06 02:32:48,P,43.2,2015-09-06 02:41:48,U,22.4,2015-09-06 02:41:48,U,43.6,2015-09-06 02:48:17,U,21.9,2015-09-06 02:48:17,U
2015-09-06,03:00:00,46.8,2015-09-06 02:52:06,U,20.6,2015-09-06 02:52:06,U,43.2,2015-09-06 02:41:48,P,22.4,2015-09-06 02:41:48,P,43.6,2015-09-06 02:48:17,P,21.9,2015-09-06 02:48:17,P
2015-09-06,03:10:00,46.8,2015-09-06 03:06:07,U,20.5,2015-09-06 03:06:07,U,43.2,2015-09-06 03:06:27,U,22.4,2015-09-06 03:06:27,U,43.6,2015-09-06 03:05:52,U,21.9,2015-09-06 03:05:52,U
2015-09-06,03:20:00,46.8,2015-09-06 03:06:07,P,20.5,2015-09-06 03:06:07,P,43.2,2015-09-06 03:06:27,P,22.4,2015-09-06 03:06:27,P,44,2015-09-06 03:19:55,U,21.9,2015-09-06 03:19:55,U
2015-09-06,03:30:00,46.8,2015-09-06 03:06:07,P,20.5,2015-09-06 03:06:07,P,43.2,2015-09-06 03:29:21,U,22.4,2015-09-06 03:29:21,U,44,2015-09-06 03:19:55,P,21.9,2015-09-06 03:19:55,P
2015-09-06,03:40:00,47.2,2015-09-06 03:30:41,U,20.5,2015-09-06 03:30:41,U,43.2,2015-09-06 03:29:21,P,22.4,2015-09-06 03:29:21,P,44,2015-09-06 03:35:45,U,21.9,2015-09-06 03:35:45,U
2015-09-06,03:50:00,47.2,2015-09-06 03:30:41,P,20.5,2015-09-06 03:30:41,P,43.2,2015-09-06 03:29:21,P,22.4,2015-09-06 03:29:21,P,44,2015-09-06 03:48:03,U,21.8,2015-09-06 03:48:03,U
2015-09-06,04:00:00,47.2,2015-09-06 03:55:14,U,20.3,2015-09-06 03:55:14,U,43.2,2015-09-06 03:50:28,U,22.4,2015-09-06 03:50:28,U,44,2015-09-06 03:48:03,P,21.8,2015-09-06 03:48:03,P
2015-09-06,04:10:00,47.2,2015-09-06 04:07:30,U,20.5,2015-09-06 04:07:30,U,43.2,2015-09-06 04:09:50,U,22.4,2015-09-06 04:09:50,U,44,2015-09-06 03:48:03,P,21.8,2015-09-06 03:48:03,P
2015-09-06,04:20:00,47.2,2015-09-06 04:07:30,P,20.5,2015-09-06 04:07:30,P,43.2,2015-09-06 04:09:50,P,22.4,2015-09-06 04:09:50,P,44,2015-09-06 04:12:40,U,21.8,2015-09-06 04:12:40,U
2015-09-06,04:30:00,47.6,2015-09-06 04:23:17,U,20.3,2015-09-06 04:23:17,U,43.6,2015-09-06 04:25:41,U,22.2,2015-09-06 04:25:41,U,44,2015-09-06 04:12:40,P,21.8,2015-09-06 04:12:40,P
2015-09-06,04:40:00,47.6,2015-09-06 04:23:17,P,20.3,2015-09-06 04:23:17,P,43.6,2015-09-06 04:25:41,P,22.2,2015-09-06 04:25:41,P,44.4,2015-09-06 04:35:31,U,21.8,2015-09-06 04:35:31,U
2015-09-06,04:50:00,47.6,2015-09-06 04:47:50,U,20.3,2015-09-06 04:47:50,U,43.6,2015-09-06 04:25:41,P,22.2,2015-09-06 04:25:41,P,44.4,2015-09-06 04:35:31,P,21.8,2015-09-06 04:35:31,P
2015-09-06,05:00:00,47.6,2015-09-06 04:47:50,P,20.3,2015-09-06 04:47:50,P,43.2,2015-09-06 04:50:20,U,22.2,2015-09-06 04:50:20,U,44.4,2015-09-06 04:54:51,U,21.6,2015-09-06 04:54:51,U
2015-09-06,05:10:00,47.6,2015-09-06 04:47:50,P,20.3,2015-09-06 04:47:50,P,43.2,2015-09-06 05:09:42,U,22.2,2015-09-06 05:09:42,U,44.4,2015-09-06 05:07:10,U,21.6,2015-09-06 05:07:10,U
2015-09-06,05:20:00,47.6,2015-09-06 04:47:50,P,20.3,2015-09-06 04:47:50,P,43.2,2015-09-06 05:09:42,P,22.2,2015-09-06 05:09:42,P,44.4,2015-09-06 05:19:28,U,21.6,2015-09-06 05:19:28,U
2015-09-06,05:30:00,48,2015-09-06 05:28:10,U,20.2,2015-09-06 05:28:10,U,43.2,2015-09-06 05:09:42,P,22.2,2015-09-06 05:09:42,P,44.4,2015-09-06 05:19:28,P,21.6,2015-09-06 05:19:28,P
2015-09-06,05:40:00,48,2015-09-06 05:28:10,P,20.2,2015-09-06 05:28:10,P,43.6,2015-09-06 05:30:50,U,22.2,2015-09-06 05:30:50,U,44.4,2015-09-06 05:31:46,U,21.6,2015-09-06 05:31:46,U
2015-09-06,05:50:00,48,2015-09-06 05:42:12,U,20.3,2015-09-06 05:42:12,U,43.6,2015-09-06 05:48:26,U,22.1,2015-09-06 05:48:26,U,44.4,2015-09-06 05:31:46,P,21.6,2015-09-06 05:31:46,P
2015-09-06,06:00:00,48,2015-09-06 05:42:12,P,20.3,2015-09-06 05:42:12,P,43.6,2015-09-06 05:48:26,P,22.1,2015-09-06 05:48:26,P,44.4,2015-09-06 05:54:37,U,21.6,2015-09-06 05:54:37,U
2015-09-06,06:10:00,48,2015-09-06 06:01:30,U,20.2,2015-09-06 06:01:30,U,43.6,2015-09-06 06:02:31,U,22.2,2015-09-06 06:02:31,U,44.4,2015-09-06 05:54:37,P,21.6,2015-09-06 05:54:37,P
2015-09-06,06:20:00,48,2015-09-06 06:01:30,P,20.2,2015-09-06 06:01:30,P,43.6,2015-09-06 06:02:31,P,22.2,2015-09-06 06:02:31,P,44.4,2015-09-06 06:15:43,U,21.6,2015-09-06 06:15:43,U
2015-09-06,06:30:00,48,2015-09-06 06:01:30,P,20.2,2015-09-06 06:01:30,P,43.6,2015-09-06 06:20:08,U,22.1,2015-09-06 06:20:08,U,44.4,2015-09-06 06:15:43,P,21.6,2015-09-06 06:15:43,P
2015-09-06,06:40:00,48,2015-09-06 06:01:30,P,20.2,2015-09-06 06:01:30,P,43.6,2015-09-06 06:20:08,P,22.1,2015-09-06 06:20:08,P,44.4,2015-09-06 06:35:03,U,21.6,2015-09-06 06:35:03,U
2015-09-06,06:50:00,48.4,2015-09-06 06:43:35,U,20.2,2015-09-06 06:43:35,U,43.6,2015-09-06 06:44:47,U,22.1,2015-09-06 06:44:47,U,44.4,2015-09-06 06:35:03,P,21.6,2015-09-06 06:35:03,P
2015-09-06,07:00:00,48.4,2015-09-06 06:43:35,P,20.2,2015-09-06 06:43:35,P,43.6,2015-09-06 06:44:47,P,22.1,2015-09-06 06:44:47,P,44.4,2015-09-06 06:56:09,U,21.4,2015-09-06 06:56:09,U
2015-09-06,07:10:00,48.4,2015-09-06 07:04:37,U,20,2015-09-06 07:04:37,U,43.6,2015-09-06 07:09:25,U,22.1,2015-09-06 07:09:25,U,44.4,2015-09-06 07:08:27,U,21.4,2015-09-06 07:08:27,U
2015-09-06,07:20:00,48.4,2015-09-06 07:04:37,P,20,2015-09-06 07:04:37,P,43.6,2015-09-06 07:09:25,P,22.1,2015-09-06 07:09:25,P,44.4,2015-09-06 07:08:27,P,21.4,2015-09-06 07:08:27,P
2015-09-06,07:30:00,48.4,2015-09-06 07:27:25,U,20,2015-09-06 07:27:25,U,43.6,2015-09-06 07:21:45,U,22.1,2015-09-06 07:21:45,U,44.8,2015-09-06 07:24:16,U,21.4,2015-09-06 07:24:16,U
2015-09-06,07:40:00,48.4,2015-09-06 07:27:25,P,20,2015-09-06 07:27:25,P,43.6,2015-09-06 07:21:45,P,22.1,2015-09-06 07:21:45,P,44.8,2015-09-06 07:24:16,P,21.4,2015-09-06 07:24:16,P
2015-09-06,07:50:00,48.4,2015-09-06 07:43:12,U,20,2015-09-06 07:43:12,U,43.6,2015-09-06 07:44:38,U,21.9,2015-09-06 07:44:38,U,44.8,2015-09-06 07:48:53,U,21.4,2015-09-06 07:48:53,U
2015-09-06,08:00:00,48.4,2015-09-06 07:43:12,P,20,2015-09-06 07:43:12,P,43.6,2015-09-06 07:44:38,P,21.9,2015-09-06 07:44:38,P,44.8,2015-09-06 07:48:53,P,21.4,2015-09-06 07:48:53,P
2015-09-06,08:10:00,48.4,2015-09-06 08:05:59,U,20,2015-09-06 08:05:59,U,43.6,2015-09-06 08:02:15,U,21.9,2015-09-06 08:02:15,U,44.8,2015-09-06 08:09:58,U,21.4,2015-09-06 08:09:58,U
2015-09-06,08:20:00,48.4,2015-09-06 08:05:59,P,20,2015-09-06 08:05:59,P,43.6,2015-09-06 08:19:51,U,21.9,2015-09-06 08:19:51,U,44.8,2015-09-06 08:09:58,P,21.4,2015-09-06 08:09:58,P
2015-09-06,08:30:00,48.4,2015-09-06 08:20:01,U,20,2015-09-06 08:20:01,U,43.6,2015-09-06 08:19:51,P,21.9,2015-09-06 08:19:51,P,44.8,2015-09-06 08:09:58,P,21.4,2015-09-06 08:09:58,P
2015-09-06,08:40:00,48.4,2015-09-06 08:20:01,P,20,2015-09-06 08:20:01,P,43.6,2015-09-06 08:37:27,U,21.9,2015-09-06 08:37:27,U,44.8,2015-09-06 08:31:03,U,21.3,2015-09-06 08:31:03,U
2015-09-06,08:50:00,48.4,2015-09-06 08:42:49,U,20,2015-09-06 08:42:49,U,43.6,2015-09-06 08:37:27,P,21.9,2015-09-06 08:37:27,P,44.8,2015-09-06 08:48:38,U,21.4,2015-09-06 08:48:38,U
2015-09-06,09:00:00,48.4,2015-09-06 08:58:36,U,20.2,2015-09-06 08:58:36,U,43.6,2015-09-06 08:37:27,P,21.9,2015-09-06 08:37:27,P,44.8,2015-09-06 08:48:38,P,21.4,2015-09-06 08:48:38,P
2015-09-06,09:10:00,48.4,2015-09-06 08:58:36,P,20.2,2015-09-06 08:58:36,P,43.6,2015-09-06 09:00:20,U,21.9,2015-09-06 09:00:20,U,45.2,2015-09-06 09:09:43,U,21.4,2015-09-06 09:09:43,U
2015-09-06,09:20:00,48.4,2015-09-06 09:19:38,U,20,2015-09-06 09:19:38,U,43.6,2015-09-06 09:17:57,U,21.9,2015-09-06 09:17:57,U,45.2,2015-09-06 09:09:43,P,21.4,2015-09-06 09:09:43,P
2015-09-06,09:30:00,48.4,2015-09-06 09:19:38,P,20,2015-09-06 09:19:38,P,43.6,2015-09-06 09:17:57,P,21.9,2015-09-06 09:17:57,P,45.2,2015-09-06 09:09:43,P,21.4,2015-09-06 09:09:43,P
2015-09-06,09:40:00,48.4,2015-09-06 09:38:56,U,20.2,2015-09-06 09:38:56,U,43.6,2015-09-06 09:32:02,U,21.9,2015-09-06 09:32:02,U,45.2,2015-09-06 09:30:49,U,21.4,2015-09-06 09:30:49,U
2015-09-06,09:50:00,48.4,2015-09-06 09:38:56,P,20.2,2015-09-06 09:38:56,P,44,2015-09-06 09:47:52,U,21.9,2015-09-06 09:47:52,U,45.2,2015-09-06 09:30:49,P,21.4,2015-09-06 09:30:49,P
2015-09-06,10:00:00,48.4,2015-09-06 09:52:57,U,20.2,2015-09-06 09:52:57,U,44,2015-09-06 09:47:52,P,21.9,2015-09-06 09:47:52,P,45.2,2015-09-06 09:55:25,U,21.4,2015-09-06 09:55:25,U
2015-09-06,10:10:00,48,2015-09-06 10:08:44,U,20.3,2015-09-06 10:08:44,U,44,2015-09-06 09:47:52,P,21.9,2015-09-06 09:47:52,P,45.2,2015-09-06 09:55:25,P,21.4,2015-09-06 09:55:25,P
2015-09-06,10:20:00,48,2015-09-06 10:08:44,P,20.3,2015-09-06 10:08:44,P,44,2015-09-06 10:12:31,U,22.1,2015-09-06 10:12:31,U,45.2,2015-09-06 10:11:15,U,21.4,2015-09-06 10:11:15,U
2015-09-06,10:30:00,48,2015-09-06 10:26:17,U,20.3,2015-09-06 10:26:17,U,44,2015-09-06 10:12:31,P,22.1,2015-09-06 10:12:31,P,45.2,2015-09-06 10:25:18,U,21.6,2015-09-06 10:25:18,U
2015-09-06,10:40:00,48,2015-09-06 10:26:17,P,20.3,2015-09-06 10:26:17,P,44,2015-09-06 10:35:24,U,22.1,2015-09-06 10:35:24,U,45.2,2015-09-06 10:25:18,P,21.6,2015-09-06 10:25:18,P
2015-09-06,10:50:00,48,2015-09-06 10:40:19,U,20.5,2015-09-06 10:40:19,U,44,2015-09-06 10:35:24,P,22.1,2015-09-06 10:35:24,P,45.2,2015-09-06 10:48:09,U,21.6,2015-09-06 10:48:09,U
2015-09-06,11:00:00,47.6,2015-09-06 10:57:51,U,20.5,2015-09-06 10:57:51,U,43.6,2015-09-06 10:58:18,U,22.1,2015-09-06 10:58:18,U,45.2,2015-09-06 10:48:09,P,21.6,2015-09-06 10:48:09,P
2015-09-06,11:10:00,47.6,2015-09-06 10:57:51,P,20.5,2015-09-06 10:57:51,P,43.6,2015-09-06 10:58:18,P,22.1,2015-09-06 10:58:18,P,45.2,2015-09-06 10:48:09,P,21.6,2015-09-06 10:48:09,P
2015-09-06,11:20:00,47.6,2015-09-06 10:57:51,P,20.5,2015-09-06 10:57:51,P,43.6,2015-09-06 11:17:40,U,22.1,2015-09-06 11:17:40,U,45.2,2015-09-06 11:11:00,U,21.6,2015-09-06 11:11:00,U
2015-09-06,11:30:00,47.6,2015-09-06 11:20:39,U,20.6,2015-09-06 11:20:39,U,43.6,2015-09-06 11:17:40,P,22.1,2015-09-06 11:17:40,P,44.8,2015-09-06 11:25:04,U,21.8,2015-09-06 11:25:04,U
2015-09-06,11:40:00,47.6,2015-09-06 11:20:39,P,20.6,2015-09-06 11:20:39,P,43.6,2015-09-06 11:31:45,U,22.4,2015-09-06 11:31:45,U,44.8,2015-09-06 11:25:04,P,21.8,2015-09-06 11:25:04,P
2015-09-06,11:50:00,46.8,2015-09-06 11:43:27,U,20.8,2015-09-06 11:43:27,U,43.6,2015-09-06 11:45:50,U,22.2,2015-09-06 11:45:50,U,44.8,2015-09-06 11:47:55,U,21.9,2015-09-06 11:47:55,U
2015-09-06,12:00:00,46.8,2015-09-06 11:43:27,P,20.8,2015-09-06 11:43:27,P,43.6,2015-09-06 11:45:50,P,22.2,2015-09-06 11:45:50,P,44.8,2015-09-06 11:47:55,P,21.9,2015-09-06 11:47:55,P
2015-09-06,12:10:00,46.8,2015-09-06 12:02:45,U,21.1,2015-09-06 12:02:45,U,43.6,2015-09-06 12:06:58,U,22.4,2015-09-06 12:06:58,U,44.8,2015-09-06 12:03:45,U,21.9,2015-09-06 12:03:45,U
2015-09-06,12:20:00,46.8,2015-09-06 12:02:45,P,21.1,2015-09-06 12:02:45,P,43.6,2015-09-06 12:06:58,P,22.4,2015-09-06 12:06:58,P,44.8,2015-09-06 12:03:45,P,21.9,2015-09-06 12:03:45,P
2015-09-06,12:30:00,46.4,2015-09-06 12:25:33,U,21.4,2015-09-06 12:25:33,U,43.2,2015-09-06 12:28:05,U,22.6,2015-09-06 12:28:05,U,44.8,2015-09-06 12:21:20,U,21.9,2015-09-06 12:21:20,U
2015-09-06,12:40:00,46,2015-09-06 12:39:35,U,21.4,2015-09-06 12:39:35,U,43.2,2015-09-06 12:28:05,P,22.6,2015-09-06 12:28:05,P,44.4,2015-09-06 12:38:55,U,22.1,2015-09-06 12:38:55,U
2015-09-06,12:50:00,46,2015-09-06 12:39:35,P,21.4,2015-09-06 12:39:35,P,43.2,2015-09-06 12:40:25,U,22.6,2015-09-06 12:40:25,U,44.4,2015-09-06 12:38:55,P,22.1,2015-09-06 12:38:55,P
2015-09-06,13:00:00,46,2015-09-06 12:57:08,U,21.6,2015-09-06 12:57:08,U,43.2,2015-09-06 12:40:25,P,22.6,2015-09-06 12:40:25,P,44.4,2015-09-06 12:52:58,U,22.1,2015-09-06 12:52:58,U
2015-09-06,13:10:00,46,2015-09-06 12:57:08,P,21.6,2015-09-06 12:57:08,P,42.8,2015-09-06 13:03:19,U,22.7,2015-09-06 13:03:19,U,44.4,2015-09-06 12:52:58,P,22.1,2015-09-06 12:52:58,P
2015-09-06,13:20:00,45.6,2015-09-06 13:11:10,U,21.6,2015-09-06 13:11:10,U,42.8,2015-09-06 13:19:09,U,22.9,2015-09-06 13:19:09,U,44.4,2015-09-06 13:10:33,U,22.2,2015-09-06 13:10:33,U
2015-09-06,13:30:00,45.6,2015-09-06 13:11:10,P,21.6,2015-09-06 13:11:10,P,42.8,2015-09-06 13:19:09,P,22.9,2015-09-06 13:19:09,P,44.4,2015-09-06 13:10:33,P,22.2,2015-09-06 13:10:33,P
2015-09-06,13:40:00,45.6,2015-09-06 13:33:59,U,21.6,2015-09-06 13:33:59,U,42.8,2015-09-06 13:19:09,P,22.9,2015-09-06 13:19:09,P,44,2015-09-06 13:33:25,U,22.2,2015-09-06 13:33:25,U
2015-09-06,13:50:00,45.6,2015-09-06 13:33:59,P,21.6,2015-09-06 13:33:59,P,42.8,2015-09-06 13:40:17,U,23,2015-09-06 13:40:17,U,44,2015-09-06 13:49:14,U,22.2,2015-09-06 13:49:14,U
