Date,Time,00-06-TH-01~H,00-06-TH-01~H.DateTime,00-06-TH-01~H.Flag,00-06-TH-01~T,00-06-TH-01~T.DateTime,00-06-TH-01~T.Flag,00-13-TH-01~H,00-13-TH-01~H.DateTime,00-13-TH-01~H.Flag,00-13-TH-01~T,00-13-TH-01~T.DateTime,00-13-TH-01~T.Flag,00-14-TH-01~H,00-14-TH-01~H.DateTime,00-14-TH-01~H.Flag,00-14-TH-01~T,00-14-TH-01~T.DateTime,00-14-TH-01~T.Flag
2015-09-06,14:00:00,45.6,2015-09-06 13:56:47,U,21.6,2015-09-06 13:56:47,U,42.4,2015-09-06 13:59:40,U,23,2015-09-06 13:59:40,U,44,2015-09-06 13:49:14,P,22.2,2015-09-06 13:49:14,P
2015-09-06,14:10:00,45.6,2015-09-06 13:56:47,P,21.6,2015-09-06 13:56:47,P,42.4,2015-09-06 13:59:40,P,23,2015-09-06 13:59:40,P,44,2015-09-06 14:03:18,U,22.4,2015-09-06 14:03:18,U
2015-09-06,14:20:00,45.2,2015-09-06 14:17:51,U,21.8,2015-09-06 14:17:51,U,42.4,2015-09-06 14:13:45,U,23,2015-09-06 14:13:45,U,44,2015-09-06 14:03:18,P,22.4,2015-09-06 14:03:18,P
2015-09-06,14:30:00,45.2,2015-09-06 14:17:51,P,21.8,2015-09-06 14:17:51,P,42,2015-09-06 14:27:50,U,23.4,2015-09-06 14:27:50,U,43.6,2015-09-06 14:22:39,U,22.4,2015-09-06 14:22:39,U
2015-09-06,14:40:00,45.2,2015-09-06 14:31:53,U,21.8,2015-09-06 14:31:53,U,42,2015-09-06 14:27:50,P,23.4,2015-09-06 14:27:50,P,43.2,2015-09-06 14:38:28,U,22.6,2015-09-06 14:38:28,U
2015-09-06,14:50:00,45.2,2015-09-06 14:45:55,U,21.8,2015-09-06 14:45:55,U,42,2015-09-06 14:41:56,U,23.5,2015-09-06 14:41:56,U,43.2,2015-09-06 14:38:28,P,22.6,2015-09-06 14:38:28,P
2015-09-06,15:00:00,45.2,2015-09-06 14:45:55,P,21.8,2015-09-06 14:45:55,P,41.6,2015-09-06 14:56:01,U,23.7,2015-09-06 14:56:01,U,43.2,2015-09-06 14:57:49,U,22.7,2015-09-06 14:57:49,U
2015-09-06,15:10:00,45.2,2015-09-06 15:03:28,U,21.8,2015-09-06 15:03:28,U,41.6,2015-09-06 14:56:01,P,23.7,2015-09-06 14:56:01,P,43.2,2015-09-06 14:57:49,P,22.7,2015-09-06 14:57:49,P
2015-09-06,15:20:00,45.2,2015-09-06 15:03:28,P,21.8,2015-09-06 15:03:28,P,41.2,2015-09-06 15:10:07,U,23.8,2015-09-06 15:10:07,U,43.2,2015-09-06 15:13:38,U,22.7,2015-09-06 15:13:38,U
2015-09-06,15:30:00,44.8,2015-09-06 15:22:46,U,21.8,2015-09-06 15:22:46,U,41.2,2015-09-06 15:10:07,P,23.8,2015-09-06 15:10:07,P,42.8,2015-09-06 15:29:28,U,22.9,2015-09-06 15:29:28,U
2015-09-06,15:40:00,44.8,2015-09-06 15:38:33,U,21.8,2015-09-06 15:38:33,U,40.8,2015-09-06 15:33:01,U,24.5,2015-09-06 15:33:01,U,42.8,2015-09-06 15:29:28,P,22.9,2015-09-06 15:29:28,P
2015-09-06,15:50:00,44.8,2015-09-06 15:38:33,P,21.8,2015-09-06 15:38:33,P,40.8,2015-09-06 15:33:01,P,24.5,2015-09-06 15:33:01,P,42,2015-09-06 15:45:18,U,23.2,2015-09-06 15:45:18,U
2015-09-06,16:00:00,44.8,2015-09-06 15:52:36,U,21.8,2015-09-06 15:52:36,U,39.2,2015-09-06 15:57:41,U,25.8,2015-09-06 15:57:41,U,41.2,2015-09-06 15:59:22,U,24,2015-09-06 15:59:22,U
2015-09-06,16:10:00,44.8,2015-09-06 16:08:23,U,21.9,2015-09-06 16:08:23,U,39.2,2015-09-06 15:57:41,P,25.8,2015-09-06 15:57:41,P,41.2,2015-09-06 15:59:22,P,24,2015-09-06 15:59:22,P
2015-09-06,16:20:00,44.8,2015-09-06 16:08:23,P,21.9,2015-09-06 16:08:23,P,38,2015-09-06 16:18:50,U,26.4,2015-09-06 16:18:50,U,41.2,2015-09-06 15:59:22,P,24,2015-09-06 15:59:22,P
2015-09-06,16:30:00,44,2015-09-06 16:29:26,U,21.9,2015-09-06 16:29:26,U,38,2015-09-06 16:18:50,P,26.4,2015-09-06 16:18:50,P,39.2,2015-09-06 16:22:15,U,25.1,2015-09-06 16:22:15,U
2015-09-06,16:40:00,44,2015-09-06 16:29:26,P,21.9,2015-09-06 16:29:26,P,37.6,2015-09-06 16:36:28,U,26.7,2015-09-06 16:36:28,U,39.2,2015-09-06 16:22:15,P,25.1,2015-09-06 16:22:15,P
2015-09-06,16:50:00,44,2015-09-06 16:29:26,P,21.9,2015-09-06 16:29:26,P,37.6,2015-09-06 16:36:28,P,26.7,2015-09-06 16:36:28,P,38.4,2015-09-06 16:43:23,U,25.8,2015-09-06 16:43:23,U
2015-09-06,17:00:00,44,2015-09-06 16:54:00,U,21.9,2015-09-06 16:54:00,U,38,2015-09-06 16:57:38,U,26.2,2015-09-06 16:57:38,U,38.4,2015-09-06 16:57:28,U,25.3,2015-09-06 16:57:28,U
2015-09-06,17:10:00,43.6,2015-09-06 17:06:17,U,21.9,2015-09-06 17:06:17,U,38.4,2015-09-06 17:09:58,U,25.9,2015-09-06 17:09:58,U,38.4,2015-09-06 16:57:28,P,25.3,2015-09-06 16:57:28,P
2015-09-06,17:20:00,43.6,2015-09-06 17:06:17,P,21.9,2015-09-06 17:06:17,P,38.4,2015-09-06 17:09:58,P,25.9,2015-09-06 17:09:58,P,39.2,2015-09-06 17:11:33,U,25,2015-09-06 17:11:33,U
2015-09-06,17:30:00,43.6,2015-09-06 17:27:21,U,21.9,2015-09-06 17:27:21,U,38.8,2015-09-06 17:29:21,U,25.4,2015-09-06 17:29:21,U,39.2,2015-09-06 17:11:33,P,25,2015-09-06 17:11:33,P
2015-09-06,17:40:00,43.6,2015-09-06 17:27:21,P,21.9,2015-09-06 17:27:21,P,38.8,2015-09-06 17:29:21,P,25.4,2015-09-06 17:29:21,P,40,2015-09-06 17:36:12,U,24.3,2015-09-06 17:36:12,U
2015-09-06,17:50:00,43.6,2015-09-06 17:41:23,U,21.9,2015-09-06 17:41:23,U,39.6,2015-09-06 17:45:13,U,25.1,2015-09-06 17:45:13,U,40,2015-09-06 17:36:12,P,24.3,2015-09-06 17:36:12,P
2015-09-06,18:00:00,43.6,2015-09-06 17:41:23,P,21.9,2015-09-06 17:41:23,P,39.6,2015-09-06 17:45:13,P,25.1,2015-09-06 17:45:13,P,40,2015-09-06 17:50:16,U,24.2,2015-09-06 17:50:16,U
2015-09-06,18:10:00,43.2,2015-09-06 18:02:26,U,21.9,2015-09-06 18:02:26,U,40,2015-09-06 18:08:07,U,24.8,2015-09-06 18:08:07,U,40,2015-09-06 17:50:16,P,24.2,2015-09-06 17:50:16,P
2015-09-06,18:20:00,43.2,2015-09-06 18:02:26,P,21.9,2015-09-06 18:02:26,P,40,2015-09-06 18:08:07,P,24.8,2015-09-06 18:08:07,P,40.8,2015-09-06 18:14:54,U,23.7,2015-09-06 18:14:54,U
2015-09-06,18:30:00,43.2,2015-09-06 18:27:00,U,21.9,2015-09-06 18:27:00,U,40,2015-09-06 18:29:16,U,24.5,2015-09-06 18:29:16,U,40.8,2015-09-06 18:14:54,P,23.7,2015-09-06 18:14:54,P
2015-09-06,18:40:00,43.2,2015-09-06 18:27:00,P,21.9,2015-09-06 18:27:00,P,40,2015-09-06 18:29:16,P,24.5,2015-09-06 18:29:16,P,40.8,2015-09-06 18:39:32,U,23.5,2015-09-06 18:39:32,U
2015-09-06,18:50:00,43.2,2015-09-06 18:48:04,U,21.8,2015-09-06 18:48:04,U,40,2015-09-06 18:29:16,P,24.5,2015-09-06 18:29:16,P,40.8,2015-09-06 18:39:32,P,23.5,2015-09-06 18:39:32,P
2015-09-06,19:00:00,43.2,2015-09-06 18:48:04,P,21.8,2015-09-06 18:48:04,P,40.4,2015-09-06 18:53:56,U,24.2,2015-09-06 18:53:56,U,40.8,2015-09-06 18:39:32,P,23.5,2015-09-06 18:39:32,P
2015-09-06,19:10:00,42.8,2015-09-06 19:05:37,U,21.6,2015-09-06 19:05:37,U,40.4,2015-09-06 18:53:56,P,24.2,2015-09-06 18:53:56,P,40.8,2015-09-06 19:00:39,U,23.4,2015-09-06 19:00:39,U
2015-09-06,19:20:00,42.8,2015-09-06 19:05:37,P,21.6,2015-09-06 19:05:37,P,40.4,2015-09-06 19:16:49,U,24,2015-09-06 19:16:49,U,40.8,2015-09-06 19:00:39,P,23.4,2015-09-06 19:00:39,P
2015-09-06,19:30:00,43.2,2015-09-06 19:28:25,U,21.6,2015-09-06 19:28:25,U,40.4,2015-09-06 19:16:49,P,24,2015-09-06 19:16:49,P,40.8,2015-09-06 19:23:31,U,23,2015-09-06 19:23:31,U
2015-09-06,19:40:00,43.2,2015-09-06 19:28:25,P,21.6,2015-09-06 19:28:25,P,40.4,2015-09-06 19:16:49,P,24,2015-09-06 19:16:49,P,40.8,2015-09-06 19:23:31,P,23,2015-09-06 19:23:31,P
2015-09-06,19:50:00,43.2,2015-09-06 19:49:28,U,21.6,2015-09-06 19:49:28,U,40.8,2015-09-06 19:41:29,U,23.8,2015-09-06 19:41:29,U,40.8,2015-09-06 19:42:52,U,22.9,2015-09-06 19:42:52,U
2015-09-06,20:00:00,43.2,2015-09-06 19:49:28,P,21.6,2015-09-06 19:49:28,P,40.8,2015-09-06 19:41:29,P,23.8,2015-09-06 19:41:29,P,40.8,2015-09-06 19:42:52,P,22.9,2015-09-06 19:42:52,P
2015-09-06,20:10:00,43.2,2015-09-06 20:03:31,U,21.4,2015-09-06 20:03:31,U,40.8,2015-09-06 20:04:23,U,23.5,2015-09-06 20:04:23,U,40.8,2015-09-06 20:05:44,U,22.7,2015-09-06 20:05:44,U
2015-09-06,20:20:00,43.2,2015-09-06 20:03:31,P,21.4,2015-09-06 20:03:31,P,40.8,2015-09-06 20:18:28,U,23.4,2015-09-06 20:18:28,U,40.8,2015-09-06 20:05:44,P,22.7,2015-09-06 20:05:44,P
2015-09-06,20:30:00,43.6,2015-09-06 20:24:33,U,21.3,2015-09-06 20:24:33,U,40.8,2015-09-06 20:18:28,P,23.4,2015-09-06 20:18:28,P,40.8,2015-09-06 20:05:44,P,22.7,2015-09-06 20:05:44,P
2015-09-06,20:40:00,43.6,2015-09-06 20:24:33,P,21.3,2015-09-06 20:24:33,P,40.8,2015-09-06 20:18:28,P,23.4,2015-09-06 20:18:28,P,40.8,2015-09-06 20:30:21,U,22.6,2015-09-06 20:30:21,U
2015-09-06,20:50:00,43.6,2015-09-06 20:43:51,U,21.1,2015-09-06 20:43:51,U,41.2,2015-09-06 20:43:08,U,23.4,2015-09-06 20:43:08,U,40.8,2015-09-06 20:44:25,U,22.6,2015-09-06 20:44:25,U
2015-09-06,21:00:00,43.6,2015-09-06 20:43:51,P,21.1,2015-09-06 20:43:51,P,41.2,2015-09-06 20:43:08,P,23.4,2015-09-06 20:43:08,P,40.8,2015-09-06 20:44:25,P,22.6,2015-09-06 20:44:25,P
2015-09-06,21:10:00,43.6,2015-09-06 21:08:25,U,21,2015-09-06 21:08:25,U,41.2,2015-09-06 21:02:30,U,23.2,2015-09-06 21:02:30,U,40.8,2015-09-06 21:03:45,U,22.6,2015-09-06 21:03:45,U
2015-09-06,21:20:00,43.6,2015-09-06 21:08:25,P,21,2015-09-06 21:08:25,P,41.2,2015-09-06 21:02:30,P,23.2,2015-09-06 21:02:30,P,40.8,2015-09-06 21:03:45,P,22.6,2015-09-06 21:03:45,P
2015-09-06,21:30:00,44,2015-09-06 21:24:12,U,21,2015-09-06 21:24:12,U,41.2,2015-09-06 21:25:24,U,23,2015-09-06 21:25:24,U,40.8,2015-09-06 21:23:06,U,22.4,2015-09-06 21:23:06,U
2015-09-06,21:40:00,44,2015-09-06 21:24:12,P,21,2015-09-06 21:24:12,P,41.2,2015-09-06 21:37:43,U,23,2015-09-06 21:37:43,U,40.8,2015-09-06 21:23:06,P,22.4,2015-09-06 21:23:06,P
2015-09-06,21:50:00,44.4,2015-09-06 21:47:00,U,20.8,2015-09-06 21:47:00,U,41.2,2015-09-06 21:37:43,P,23,2015-09-06 21:37:43,P,40.8,2015-09-06 21:44:12,U,22.2,2015-09-06 21:44:12,U
2015-09-06,22:00:00,44.4,2015-09-06 21:47:00,P,20.8,2015-09-06 21:47:00,P,41.2,2015-09-06 21:51:49,U,23,2015-09-06 21:51:49,U,40.8,2015-09-06 21:44:12,P,22.2,2015-09-06 21:44:12,P
2015-09-06,22:10:00,44.4,2015-09-06 22:01:02,U,20.6,2015-09-06 22:01:02,U,41.2,2015-09-06 22:04:08,U,22.9,2015-09-06 22:04:08,U,40.8,2015-09-06 22:01:47,U,22.2,2015-09-06 22:01:47,U
2015-09-06,22:20:00,44.4,2015-09-06 22:01:02,P,20.6,2015-09-06 22:01:02,P,41.2,2015-09-06 22:18:13,U,22.9,2015-09-06 22:18:13,U,40.8,2015-09-06 22:14:05,U,22.2,2015-09-06 22:14:05,U
2015-09-06,22:30:00,44.4,2015-09-06 22:23:50,U,20.6,2015-09-06 22:23:50,U,41.2,2015-09-06 22:18:13,P,22.9,2015-09-06 22:18:13,P,40.8,2015-09-06 22:14:05,P,22.2,2015-09-06 22:14:05,P
2015-09-06,22:40:00,44.4,2015-09-06 22:39:37,U,20.5,2015-09-06 22:39:37,U,41.2,2015-09-06 22:30:33,U,22.9,2015-09-06 22:30:33,U,40.4,2015-09-06 22:36:57,U,22.1,2015-09-06 22:36:57,U
2015-09-06,22:50:00,44.4,2015-09-06 22:39:37,P,20.5,2015-09-06 22:39:37,P,41.2,2015-09-06 22:30:33,P,22.9,2015-09-06 22:30:33,P,40.4,2015-09-06 22:36:57,P,22.1,2015-09-06 22:36:57,P
2015-09-06,23:00:00,44.4,2015-09-06 22:39:37,P,20.5,2015-09-06 22:39:37,P,41.2,2015-09-06 22:53:26,U,22.7,2015-09-06 22:53:26,U,40.4,2015-09-06 22:52:46,U,22.1,2015-09-06 22:52:46,U
2015-09-06,23:10:00,44.4,2015-09-06 23:04:10,U,20.5,2015-09-06 23:04:10,U,41.2,2015-09-06 22:53:26,P,22.7,2015-09-06 22:53:26,P,40.4,2015-09-06 22:52:46,P,22.1,2015-09-06 22:52:46,P
2015-09-06,23:20:00,44.4,2015-09-06 23:04:10,P,20.5,2015-09-06 23:04:10,P,41.2,2015-09-06 23:12:48,U,22.7,2015-09-06 23:12:48,U,40.4,2015-09-06 23:10:21,U,22.1,2015-09-06 23:10:21,U
2015-09-06,23:30:00,44.8,2015-09-06 23:25:13,U,20.3,2015-09-06 23:25:13,U,41.2,2015-09-06 23:25:08,U,22.6,2015-09-06 23:25:08,U,40.4,2015-09-06 23:22:40,U,21.9,2015-09-06 23:22:40,U
2015-09-06,23:40:00,44.8,2015-09-06 23:39:14,U,20.3,2015-09-06 23:39:14,U,41.2,2015-09-06 23:25:08,P,22.6,2015-09-06 23:25:08,P,40.4,2015-09-06 23:22:40,P,21.9,2015-09-06 23:22:40,P
2015-09-06,23:50:00,44.8,2015-09-06 23:39:14,P,20.3,2015-09-06 23:39:14,P,41.2,2015-09-06 23:46:15,U,22.6,2015-09-06 23:46:15,U,40.4,2015-09-06 23:43:45,U,21.9,2015-09-06 23:43:45,U
2015-09-07,00:00:00,44.8,2015-09-06 23:51:31,U,20.3,2015-09-06 23:51:31,U,41.2,2015-09-06 23:46:15,P,22.6,2015-09-06 23:46:15,P,40.4,2015-09-06 23:59:35,U,21.9,2015-09-06 23:59:35,U
2015-09-07,00:10:00,44.8,2015-09-06 23:51:31,P,20.3,2015-09-06 23:51:31,P,41.2,2015-09-07 00:09:09,U,22.4,2015-09-07 00:09:09,U,40.4,2015-09-06 23:59:35,P,21.9,2015-09-06 23:59:35,P
2015-09-07,00:20:00,44.8,2015-09-07 00:16:04,U,20.2,2015-09-07 00:16:04,U,41.2,2015-09-07 00:09:09,P,22.4,2015-09-07 00:09:09,P,40.4,2015-09-07 00:15:24,U,21.9,2015-09-07 00:15:24,U
2015-09-07,00:30:00,44.8,2015-09-07 00:16:04,P,20.2,2015-09-07 00:16:04,P,41.2,2015-09-07 00:09:09,P,22.4,2015-09-07 00:09:09,P,40.4,2015-09-07 00:15:24,P,21.9,2015-09-07 00:15:24,P
2015-09-07,00:40:00,44.8,2015-09-07 00:16:04,P,20.2,2015-09-07 00:16:04,P,41.2,2015-09-07 00:30:16,U,22.6,2015-09-07 00:30:16,U,40.4,2015-09-07 00:34:44,U,21.9,2015-09-07 00:34:44,U
2015-09-07,00:50:00,44.8,2015-09-07 00:40:37,U,20.2,2015-09-07 00:40:37,U,41.2,2015-09-07 00:44:21,U,22.4,2015-09-07 00:44:21,U,40.4,2015-09-07 00:47:03,U,21.8,2015-09-07 00:47:03,U
2015-09-07,01:00:00,44.8,2015-09-07 00:40:37,P,20.2,2015-09-07 00:40:37,P,41.2,2015-09-07 00:44:21,P,22.4,2015-09-07 00:44:21,P,40.4,2015-09-07 00:47:03,P,21.8,2015-09-07 00:47:03,P
2015-09-07,01:10:00,45.2,2015-09-07 01:01:40,U,20.2,2015-09-07 01:01:40,U,41.2,2015-09-07 01:00:12,U,22.4,2015-09-07 01:00:12,U,40.8,2015-09-07 01:04:37,U,21.8,2015-09-07 01:04:37,U
2015-09-07,01:20:00,45.2,2015-09-07 01:01:40,P,20.2,2015-09-07 01:01:40,P,41.2,2015-09-07 01:17:48,U,22.4,2015-09-07 01:17:48,U,40.8,2015-09-07 01:04:37,P,21.8,2015-09-07 01:04:37,P
2015-09-07,01:30:00,45.2,2015-09-07 01:22:42,U,20,2015-09-07 01:22:42,U,41.2,2015-09-07 01:17:48,P,22.4,2015-09-07 01:17:48,P,40.8,2015-09-07 01:23:58,U,21.8,2015-09-07 01:23:58,U
2015-09-07,01:40:00,45.2,2015-09-07 01:36:44,U,20,2015-09-07 01:36:44,U,41.2,2015-09-07 01:38:56,U,22.2,2015-09-07 01:38:56,U,40.8,2015-09-07 01:39:47,U,21.8,2015-09-07 01:39:47,U
2015-09-07,01:50:00,45.2,2015-09-07 01:49:00,U,20,2015-09-07 01:49:00,U,41.2,2015-09-07 01:38:56,P,22.2,2015-09-07 01:38:56,P,40.8,2015-09-07 01:39:47,P,21.8,2015-09-07 01:39:47,P
2015-09-07,02:00:00,45.2,2015-09-07 01:49:00,P,20,2015-09-07 01:49:00,P,41.2,2015-09-07 01:38:56,P,22.2,2015-09-07 01:38:56,P,40.8,2015-09-07 01:55:36,U,21.6,2015-09-07 01:55:36,U
2015-09-07,02:10:00,45.2,2015-09-07 01:49:00,P,20,2015-09-07 01:49:00,P,41.2,2015-09-07 02:03:35,U,22.2,2015-09-07 02:03:35,U,40.8,2015-09-07 01:55:36,P,21.6,2015-09-07 01:55:36,P
2015-09-07,02:20:00,45.2,2015-09-07 02:13:33,U,19.8,2015-09-07 02:13:33,U,41.2,2015-09-07 02:03:35,P,22.2,2015-09-07 02:03:35,P,40.8,2015-09-07 02:16:42,U,21.6,2015-09-07 02:16:42,U
2015-09-07,02:30:00,45.2,2015-09-07 02:13:33,P,19.8,2015-09-07 02:13:33,P,41.2,2015-09-07 02:21:11,U,22.2,2015-09-07 02:21:11,U,40.8,2015-09-07 02:16:42,P,21.6,2015-09-07 02:16:42,P
2015-09-07,02:40:00,45.2,2015-09-07 02:34:35,U,19.8,2015-09-07 02:34:35,U,41.2,2015-09-07 02:21:11,P,22.2,2015-09-07 02:21:11,P,40.8,2015-09-07 02:37:47,U,21.6,2015-09-07 02:37:47,U
2015-09-07,02:50:00,45.2,2015-09-07 02:34:35,P,19.8,2015-09-07 02:34:35,P,41.2,2015-09-07 02:40:33,U,22.1,2015-09-07 02:40:33,U,40.8,2015-09-07 02:37:47,P,21.6,2015-09-07 02:37:47,P
2015-09-07,03:00:00,45.6,2015-09-07 02:53:53,U,19.8,2015-09-07 02:53:53,U,41.2,2015-09-07 02:56:23,U,22.1,2015-09-07 02:56:23,U,40.8,2015-09-07 02:55:22,U,21.4,2015-09-07 02:55:22,U
2015-09-07,03:10:00,45.6,2015-09-07 03:07:54,U,19.7,2015-09-07 03:07:54,U,41.2,2015-09-07 03:08:43,U,22.1,2015-09-07 03:08:43,U,40.8,2015-09-07 02:55:22,P,21.4,2015-09-07 02:55:22,P
2015-09-07,03:20:00,45.6,2015-09-07 03:07:54,P,19.7,2015-09-07 03:07:54,P,41.2,2015-09-07 03:08:43,P,22.1,2015-09-07 03:08:43,P,40.8,2015-09-07 03:11:11,U,21.4,2015-09-07 03:11:11,U
2015-09-07,03:30:00,45.6,2015-09-07 03:07:54,P,19.7,2015-09-07 03:07:54,P,41.2,2015-09-07 03:08:43,P,22.1,2015-09-07 03:08:43,P,40.8,2015-09-07 03:11:11,P,21.4,2015-09-07 03:11:11,P
2015-09-07,03:40:00,45.6,2015-09-07 03:30:42,U,19.7,2015-09-07 03:30:42,U,41.2,2015-09-07 03:31:36,U,22.1,2015-09-07 03:31:36,U,40.8,2015-09-07 03:34:02,U,21.4,2015-09-07 03:34:02,U
2015-09-07,03:50:00,45.6,2015-09-07 03:48:14,U,19.7,2015-09-07 03:48:14,U,41.2,2015-09-07 03:31:36,P,22.1,2015-09-07 03:31:36,P,40.8,2015-09-07 03:34:02,P,21.4,2015-09-07 03:34:02,P
2015-09-07,04:00:00,45.6,2015-09-07 03:48:14,P,19.7,2015-09-07 03:48:14,P,40.8,2015-09-07 03:54:29,U,21.9,2015-09-07 03:54:29,U,40.8,2015-09-07 03:55:08,U,21.3,2015-09-07 03:55:08,U
2015-09-07,04:10:00,46,2015-09-07 04:07:31,U,19.7,2015-09-07 04:07:31,U,40.8,2015-09-07 04:06:48,U,21.8,2015-09-07 04:06:48,U,40.8,2015-09-07 03:55:08,P,21.3,2015-09-07 03:55:08,P
2015-09-07,04:20:00,46,2015-09-07 04:07:31,P,19.7,2015-09-07 04:07:31,P,40.8,2015-09-07 04:06:48,P,21.8,2015-09-07 04:06:48,P,40.8,2015-09-07 04:12:43,U,21.3,2015-09-07 04:12:43,U
