Date,Time,00-06-TH-01~H,00-06-TH-01~H.DateTime,00-06-TH-01~H.Flag,00-06-TH-01~T,00-06-TH-01~T.DateTime,00-06-TH-01~T.Flag,00-13-TH-01~H,00-13-TH-01~H.DateTime,00-13-TH-01~H.Flag,00-13-TH-01~T,00-13-TH-01~T.DateTime,00-13-TH-01~T.Flag,00-14-TH-01~H,00-14-TH-01~H.DateTime,00-14-TH-01~H.Flag,00-14-TH-01~T,00-14-TH-01~T.DateTime,00-14-TH-01~T.Flag
2015-09-08,09:30:00,49.6,2015-09-08 09:16:16,P,20.3,2015-09-08 09:16:16,P,43.2,2015-09-08 09:10:09,P,22.2,2015-09-08 09:10:09,P,46.8,2015-09-08 09:29:25,U,22.4,2015-09-08 09:29:25,U
2015-09-08,09:40:00,49.6,2015-09-08 09:39:04,U,20.5,2015-09-08 09:39:04,U,43.2,2015-09-08 09:33:02,U,22.4,2015-09-08 09:33:02,U,46.8,2015-09-08 09:29:25,P,22.4,2015-09-08 09:29:25,P
2015-09-08,09:50:00,49.6,2015-09-08 09:39:04,P,20.5,2015-09-08 09:39:04,P,43.2,2015-09-08 09:33:02,P,22.4,2015-09-08 09:33:02,P,46.4,2015-09-08 09:48:46,U,22.6,2015-09-08 09:48:46,U
2015-09-08,10:00:00,49.2,2015-09-08 09:58:21,U,20.6,2015-09-08 09:58:21,U,43.2,2015-09-08 09:50:39,U,22.6,2015-09-08 09:50:39,U,46.4,2015-09-08 09:48:46,P,22.6,2015-09-08 09:48:46,P
2015-09-08,10:10:00,49.2,2015-09-08 09:58:21,P,20.6,2015-09-08 09:58:21,P,43.2,2015-09-08 10:08:15,U,22.6,2015-09-08 10:08:15,U,46,2015-09-08 10:06:21,U,22.7,2015-09-08 10:06:21,U
2015-09-08,10:20:00,49.6,2015-09-08 10:19:24,U,21,2015-09-08 10:19:24,U,43.2,2015-09-08 10:08:15,P,22.6,2015-09-08 10:08:15,P,46,2015-09-08 10:06:21,P,22.7,2015-09-08 10:06:21,P
2015-09-08,10:30:00,49.6,2015-09-08 10:19:24,P,21,2015-09-08 10:19:24,P,43.2,2015-09-08 10:08:15,P,22.6,2015-09-08 10:08:15,P,46.4,2015-09-08 10:22:11,U,22.9,2015-09-08 10:22:11,U
2015-09-08,10:40:00,50,2015-09-08 10:36:57,U,21.1,2015-09-08 10:36:57,U,43.2,2015-09-08 10:31:09,U,22.7,2015-09-08 10:31:09,U,46.4,2015-09-08 10:36:15,U,22.9,2015-09-08 10:36:15,U
2015-09-08,10:50:00,50,2015-09-08 10:36:57,P,21.1,2015-09-08 10:36:57,P,43.6,2015-09-08 10:43:28,U,22.9,2015-09-08 10:43:28,U,46.4,2015-09-08 10:36:15,P,22.9,2015-09-08 10:36:15,P
2015-09-08,11:00:00,50,2015-09-08 10:56:15,U,21,2015-09-08 10:56:15,U,43.6,2015-09-08 10:43:28,P,22.9,2015-09-08 10:43:28,P,46,2015-09-08 10:50:20,U,22.9,2015-09-08 10:50:20,U
2015-09-08,11:10:00,50,2015-09-08 10:56:15,P,21,2015-09-08 10:56:15,P,43.6,2015-09-08 11:08:07,U,23,2015-09-08 11:08:07,U,46.4,2015-09-08 11:07:55,U,23,2015-09-08 11:07:55,U
2015-09-08,11:20:00,50,2015-09-08 10:56:15,P,21,2015-09-08 10:56:15,P,43.6,2015-09-08 11:08:07,P,23,2015-09-08 11:08:07,P,46.4,2015-09-08 11:07:55,P,23,2015-09-08 11:07:55,P
2015-09-08,11:30:00,49.6,2015-09-08 11:20:48,U,21,2015-09-08 11:20:48,U,43.6,2015-09-08 11:29:16,U,23.2,2015-09-08 11:29:16,U,46.8,2015-09-08 11:23:45,U,23.2,2015-09-08 11:23:45,U
2015-09-08,11:40:00,49.6,2015-09-08 11:20:48,P,21,2015-09-08 11:20:48,P,43.6,2015-09-08 11:29:16,P,23.2,2015-09-08 11:29:16,P,46,2015-09-08 11:36:04,U,23.2,2015-09-08 11:36:04,U
2015-09-08,11:50:00,49.2,2015-09-08 11:43:37,U,20.8,2015-09-08 11:43:37,U,43.2,2015-09-08 11:48:38,U,23.4,2015-09-08 11:48:38,U,46,2015-09-08 11:36:04,P,23.2,2015-09-08 11:36:04,P
2015-09-08,12:00:00,49.2,2015-09-08 11:43:37,P,20.8,2015-09-08 11:43:37,P,43.2,2015-09-08 11:48:38,P,23.4,2015-09-08 11:48:38,P,44.8,2015-09-08 11:53:39,U,23.5,2015-09-08 11:53:39,U
2015-09-08,12:10:00,49.2,2015-09-08 11:43:37,P,20.8,2015-09-08 11:43:37,P,43.2,2015-09-08 12:08:01,U,23.2,2015-09-08 12:08:01,U,44.8,2015-09-08 11:53:39,P,23.5,2015-09-08 11:53:39,P
2015-09-08,12:20:00,48.8,2015-09-08 12:16:56,U,21,2015-09-08 12:16:56,U,43.2,2015-09-08 12:08:01,P,23.2,2015-09-08 12:08:01,P,44.8,2015-09-08 12:11:15,U,23.5,2015-09-08 12:11:15,U
2015-09-08,12:30:00,48.8,2015-09-08 12:16:56,P,21,2015-09-08 12:16:56,P,43.2,2015-09-08 12:20:20,U,23.4,2015-09-08 12:20:20,U,44.4,2015-09-08 12:28:50,U,23.7,2015-09-08 12:28:50,U
2015-09-08,12:40:00,48,2015-09-08 12:39:45,U,21.3,2015-09-08 12:39:45,U,42.8,2015-09-08 12:37:57,U,23.4,2015-09-08 12:37:57,U,44.4,2015-09-08 12:28:50,P,23.7,2015-09-08 12:28:50,P
2015-09-08,12:50:00,48,2015-09-08 12:39:45,P,21.3,2015-09-08 12:39:45,P,42.8,2015-09-08 12:37:57,P,23.4,2015-09-08 12:37:57,P,44,2015-09-08 12:42:55,U,23.5,2015-09-08 12:42:55,U
2015-09-08,13:00:00,48,2015-09-08 12:57:17,U,21.1,2015-09-08 12:57:17,U,42.8,2015-09-08 12:52:02,U,23.4,2015-09-08 12:52:02,U,43.6,2015-09-08 12:55:14,U,23.5,2015-09-08 12:55:14,U
2015-09-08,13:10:00,48,2015-09-08 12:57:17,P,21.1,2015-09-08 12:57:17,P,42.4,2015-09-08 13:09:39,U,23.4,2015-09-08 13:09:39,U,43.6,2015-09-08 12:55:14,P,23.5,2015-09-08 12:55:14,P
2015-09-08,13:20:00,48,2015-09-08 13:18:20,U,21.1,2015-09-08 13:18:20,U,42.4,2015-09-08 13:09:39,P,23.4,2015-09-08 13:09:39,P,44,2015-09-08 13:14:35,U,23.5,2015-09-08 13:14:35,U
2015-09-08,13:30:00,48,2015-09-08 13:18:20,P,21.1,2015-09-08 13:18:20,P,42.4,2015-09-08 13:09:39,P,23.4,2015-09-08 13:09:39,P,44,2015-09-08 13:14:35,P,23.5,2015-09-08 13:14:35,P
2015-09-08,13:40:00,48,2015-09-08 13:18:20,P,21.1,2015-09-08 13:18:20,P,42.4,2015-09-08 13:30:47,U,23.5,2015-09-08 13:30:47,U,42.4,2015-09-08 13:35:42,U,23.7,2015-09-08 13:35:42,U
2015-09-08,13:50:00,47.2,2015-09-08 13:41:09,U,21.6,2015-09-08 13:41:09,U,42,2015-09-08 13:46:38,U,23.7,2015-09-08 13:46:38,U,42.8,2015-09-08 13:49:46,U,23.5,2015-09-08 13:49:46,U
2015-09-08,14:00:00,47.2,2015-09-08 13:53:26,U,21.8,2015-09-08 13:53:26,U,42,2015-09-08 13:46:38,P,23.7,2015-09-08 13:46:38,P,42.8,2015-09-08 13:49:46,P,23.5,2015-09-08 13:49:46,P
2015-09-08,14:10:00,47.2,2015-09-08 14:09:13,U,22.1,2015-09-08 14:09:13,U,42,2015-09-08 13:46:38,P,23.7,2015-09-08 13:46:38,P,43.2,2015-09-08 14:07:22,U,23.7,2015-09-08 14:07:22,U
2015-09-08,14:20:00,47.2,2015-09-08 14:09:13,P,22.1,2015-09-08 14:09:13,P,40.8,2015-09-08 14:11:18,U,24,2015-09-08 14:11:18,U,43.2,2015-09-08 14:07:22,P,23.7,2015-09-08 14:07:22,P
2015-09-08,14:30:00,47.2,2015-09-08 14:09:13,P,22.1,2015-09-08 14:09:13,P,40.8,2015-09-08 14:11:18,P,24,2015-09-08 14:11:18,P,43.2,2015-09-08 14:24:57,U,24,2015-09-08 14:24:57,U
2015-09-08,14:40:00,47.2,2015-09-08 14:30:17,U,22.4,2015-09-08 14:30:17,U,39.6,2015-09-08 14:34:12,U,24.3,2015-09-08 14:34:12,U,43.6,2015-09-08 14:37:16,U,24,2015-09-08 14:37:16,U
2015-09-08,14:50:00,45.2,2015-09-08 14:47:50,U,22.4,2015-09-08 14:47:50,U,39.6,2015-09-08 14:34:12,P,24.3,2015-09-08 14:34:12,P,43.2,2015-09-08 14:49:36,U,24.2,2015-09-08 14:49:36,U
2015-09-08,15:00:00,45.2,2015-09-08 14:47:50,P,22.4,2015-09-08 14:47:50,P,38.4,2015-09-08 14:57:06,U,24.8,2015-09-08 14:57:06,U,43.2,2015-09-08 14:49:36,P,24.2,2015-09-08 14:49:36,P
2015-09-08,15:10:00,45.2,2015-09-08 14:47:50,P,22.4,2015-09-08 14:47:50,P,38.4,2015-09-08 14:57:06,P,24.8,2015-09-08 14:57:06,P,42.8,2015-09-08 15:03:40,U,24.2,2015-09-08 15:03:40,U
2015-09-08,15:20:00,45.6,2015-09-08 15:10:39,U,22.7,2015-09-08 15:10:39,U,38.4,2015-09-08 14:57:06,P,24.8,2015-09-08 14:57:06,P,42.4,2015-09-08 15:17:45,U,24.5,2015-09-08 15:17:45,U
2015-09-08,15:30:00,45.6,2015-09-08 15:22:56,U,22.9,2015-09-08 15:22:56,U,37.6,2015-09-08 15:21:47,U,25.4,2015-09-08 15:21:47,U,42.4,2015-09-08 15:17:45,P,24.5,2015-09-08 15:17:45,P
2015-09-08,15:40:00,45.6,2015-09-08 15:22:56,P,22.9,2015-09-08 15:22:56,P,36.8,2015-09-08 15:37:38,U,25.6,2015-09-08 15:37:38,U,41.6,2015-09-08 15:33:35,U,24.6,2015-09-08 15:33:35,U
2015-09-08,15:50:00,44.8,2015-09-08 15:47:31,U,23,2015-09-08 15:47:31,U,36,2015-09-08 15:49:59,U,26.2,2015-09-08 15:49:59,U,41.6,2015-09-08 15:33:35,P,24.6,2015-09-08 15:33:35,P
2015-09-08,16:00:00,44.8,2015-09-08 15:47:31,P,23,2015-09-08 15:47:31,P,36,2015-09-08 15:49:59,P,26.2,2015-09-08 15:49:59,P,41.2,2015-09-08 15:51:12,U,25.1,2015-09-08 15:51:12,U
2015-09-08,16:10:00,44.4,2015-09-08 16:06:50,U,23,2015-09-08 16:06:50,U,36,2015-09-08 15:49:59,P,26.2,2015-09-08 15:49:59,P,39.6,2015-09-08 16:07:03,U,25.9,2015-09-08 16:07:03,U
2015-09-08,16:20:00,44.4,2015-09-08 16:06:50,P,23,2015-09-08 16:06:50,P,32.8,2015-09-08 16:11:08,U,26.1,2015-09-08 16:11:08,U,39.6,2015-09-08 16:07:03,P,25.9,2015-09-08 16:07:03,P
2015-09-08,16:30:00,44.4,2015-09-08 16:20:52,U,23,2015-09-08 16:20:52,U,32.8,2015-09-08 16:27:00,U,27.2,2015-09-08 16:27:00,U,37.6,2015-09-08 16:29:56,U,26.9,2015-09-08 16:29:56,U
2015-09-08,16:40:00,44.4,2015-09-08 16:20:52,P,23,2015-09-08 16:20:52,P,32.8,2015-09-08 16:27:00,P,27.2,2015-09-08 16:27:00,P,37.6,2015-09-08 16:29:56,P,26.9,2015-09-08 16:29:56,P
2015-09-08,16:50:00,46,2015-09-08 16:45:27,U,23.4,2015-09-08 16:45:27,U,33.6,2015-09-08 16:44:38,U,27,2015-09-08 16:44:38,U,37.6,2015-09-08 16:29:56,P,26.9,2015-09-08 16:29:56,P
2015-09-08,17:00:00,44.4,2015-09-08 16:59:30,U,23.2,2015-09-08 16:59:30,U,33.6,2015-09-08 16:44:38,P,27,2015-09-08 16:44:38,P,37.6,2015-09-08 16:52:51,U,26.6,2015-09-08 16:52:51,U
2015-09-08,17:10:00,44.4,2015-09-08 16:59:30,P,23.2,2015-09-08 16:59:30,P,34.4,2015-09-08 17:05:48,U,26.6,2015-09-08 17:05:48,U,37.2,2015-09-08 17:06:56,U,26.1,2015-09-08 17:06:56,U
2015-09-08,17:20:00,44.4,2015-09-08 16:59:30,P,23.2,2015-09-08 16:59:30,P,34.4,2015-09-08 17:05:48,P,26.6,2015-09-08 17:05:48,P,37.2,2015-09-08 17:06:56,P,26.1,2015-09-08 17:06:56,P
2015-09-08,17:30:00,45.2,2015-09-08 17:24:05,U,23.4,2015-09-08 17:24:05,U,35.2,2015-09-08 17:21:40,U,26.2,2015-09-08 17:21:40,U,38.4,2015-09-08 17:28:04,U,25.6,2015-09-08 17:28:04,U
2015-09-08,17:40:00,45.2,2015-09-08 17:24:05,P,23.4,2015-09-08 17:24:05,P,35.6,2015-09-08 17:35:46,U,25.9,2015-09-08 17:35:46,U,38.4,2015-09-08 17:28:04,P,25.6,2015-09-08 17:28:04,P
2015-09-08,17:50:00,44.8,2015-09-08 17:45:09,U,23.4,2015-09-08 17:45:09,U,35.6,2015-09-08 17:35:46,P,25.9,2015-09-08 17:35:46,P,38.4,2015-09-08 17:49:12,U,25.4,2015-09-08 17:49:12,U
2015-09-08,18:00:00,44.8,2015-09-08 17:45:09,P,23.4,2015-09-08 17:45:09,P,36.4,2015-09-08 17:53:24,U,25.6,2015-09-08 17:53:24,U,38.4,2015-09-08 17:49:12,P,25.4,2015-09-08 17:49:12,P
2015-09-08,18:10:00,45.2,2015-09-08 18:00:57,U,23.2,2015-09-08 18:00:57,U,36.8,2015-09-08 18:07:30,U,25.4,2015-09-08 18:07:30,U,38.4,2015-09-08 17:49:12,P,25.4,2015-09-08 17:49:12,P
2015-09-08,18:20:00,45.2,2015-09-08 18:18:31,U,22.9,2015-09-08 18:18:31,U,36.8,2015-09-08 18:07:30,P,25.4,2015-09-08 18:07:30,P,38.4,2015-09-08 18:10:19,U,25.1,2015-09-08 18:10:19,U
2015-09-08,18:30:00,45.2,2015-09-08 18:18:31,P,22.9,2015-09-08 18:18:31,P,36.8,2015-09-08 18:07:30,P,25.4,2015-09-08 18:07:30,P,38.8,2015-09-08 18:22:39,U,24.8,2015-09-08 18:22:39,U
2015-09-08,18:40:00,45.2,2015-09-08 18:34:19,U,22.7,2015-09-08 18:34:19,U,37.6,2015-09-08 18:32:10,U,25,2015-09-08 18:32:10,U,38.8,2015-09-08 18:22:39,P,24.8,2015-09-08 18:22:39,P
2015-09-08,18:50:00,45.2,2015-09-08 18:34:19,P,22.7,2015-09-08 18:34:19,P,37.6,2015-09-08 18:32:10,P,25,2015-09-08 18:32:10,P,39.2,2015-09-08 18:43:46,U,24.5,2015-09-08 18:43:46,U
2015-09-08,19:00:00,45.2,2015-09-08 18:53:37,U,22.7,2015-09-08 18:53:37,U,38.4,2015-09-08 18:53:19,U,24.6,2015-09-08 18:53:19,U,39.2,2015-09-08 18:43:46,P,24.5,2015-09-08 18:43:46,P
2015-09-08,19:10:00,45.2,2015-09-08 19:05:54,U,22.6,2015-09-08 19:05:54,U,38.4,2015-09-08 18:53:19,P,24.6,2015-09-08 18:53:19,P,40,2015-09-08 19:04:53,U,24.3,2015-09-08 19:04:53,U
2015-09-08,19:20:00,45.2,2015-09-08 19:05:54,P,22.6,2015-09-08 19:05:54,P,39.2,2015-09-08 19:17:59,U,24.3,2015-09-08 19:17:59,U,40,2015-09-08 19:04:53,P,24.3,2015-09-08 19:04:53,P
2015-09-08,19:30:00,45.2,2015-09-08 19:25:13,U,22.6,2015-09-08 19:25:13,U,39.2,2015-09-08 19:17:59,P,24.3,2015-09-08 19:17:59,P,40.4,2015-09-08 19:29:31,U,24,2015-09-08 19:29:31,U
2015-09-08,19:40:00,45.2,2015-09-08 19:25:13,P,22.6,2015-09-08 19:25:13,P,39.2,2015-09-08 19:17:59,P,24.3,2015-09-08 19:17:59,P,40.4,2015-09-08 19:29:31,P,24,2015-09-08 19:29:31,P
2015-09-08,19:50:00,45.6,2015-09-08 19:41:01,U,22.4,2015-09-08 19:41:01,U,39.6,2015-09-08 19:40:53,U,24.2,2015-09-08 19:40:53,U,40.8,2015-09-08 19:41:50,U,24,2015-09-08 19:41:50,U
2015-09-08,20:00:00,45.6,2015-09-08 19:41:01,P,22.4,2015-09-08 19:41:01,P,40,2015-09-08 19:58:30,U,24,2015-09-08 19:58:30,U,40.8,2015-09-08 19:41:50,P,24,2015-09-08 19:41:50,P
2015-09-08,20:10:00,46,2015-09-08 20:02:04,U,22.2,2015-09-08 20:02:04,U,40,2015-09-08 19:58:30,P,24,2015-09-08 19:58:30,P,40.4,2015-09-08 20:04:42,U,23.7,2015-09-08 20:04:42,U
2015-09-08,20:20:00,46,2015-09-08 20:02:04,P,22.2,2015-09-08 20:02:04,P,40,2015-09-08 20:17:53,U,23.8,2015-09-08 20:17:53,U,40.4,2015-09-08 20:04:42,P,23.7,2015-09-08 20:04:42,P
2015-09-08,20:30:00,45.6,2015-09-08 20:21:23,U,22.1,2015-09-08 20:21:23,U,40,2015-09-08 20:17:53,P,23.8,2015-09-08 20:17:53,P,40.8,2015-09-08 20:20:32,U,23.5,2015-09-08 20:20:32,U
2015-09-08,20:40:00,45.6,2015-09-08 20:21:23,P,22.1,2015-09-08 20:21:23,P,40.4,2015-09-08 20:39:01,U,23.7,2015-09-08 20:39:01,U,40.8,2015-09-08 20:20:32,P,23.5,2015-09-08 20:20:32,P
2015-09-08,20:50:00,46,2015-09-08 20:45:57,U,21.8,2015-09-08 20:45:57,U,40.4,2015-09-08 20:39:01,P,23.7,2015-09-08 20:39:01,P,41.6,2015-09-08 20:45:10,U,23.4,2015-09-08 20:45:10,U
2015-09-08,21:00:00,46.4,2015-09-08 20:58:14,U,21.6,2015-09-08 20:58:14,U,40.8,2015-09-08 20:54:52,U,23.7,2015-09-08 20:54:52,U,41.6,2015-09-08 20:45:10,P,23.4,2015-09-08 20:45:10,P
2015-09-08,21:10:00,46.4,2015-09-08 20:58:14,P,21.6,2015-09-08 20:58:14,P,40.8,2015-09-08 20:54:52,P,23.7,2015-09-08 20:54:52,P,42,2015-09-08 21:09:47,U,23,2015-09-08 21:09:47,U
2015-09-08,21:20:00,46.8,2015-09-08 21:19:17,U,21.4,2015-09-08 21:19:17,U,41.2,2015-09-08 21:19:32,U,23.5,2015-09-08 21:19:32,U,42,2015-09-08 21:09:47,P,23,2015-09-08 21:09:47,P
2015-09-08,21:30:00,46.8,2015-09-08 21:19:17,P,21.4,2015-09-08 21:19:17,P,41.2,2015-09-08 21:19:32,P,23.5,2015-09-08 21:19:32,P,42,2015-09-08 21:27:23,U,23.2,2015-09-08 21:27:23,U
2015-09-08,21:40:00,46.8,2015-09-08 21:19:17,P,21.4,2015-09-08 21:19:17,P,41.6,2015-09-08 21:33:37,U,23.5,2015-09-08 21:33:37,U,42,2015-09-08 21:27:23,P,23.2,2015-09-08 21:27:23,P
2015-09-08,21:50:00,47.2,2015-09-08 21:43:51,U,21.3,2015-09-08 21:43:51,U,41.6,2015-09-08 21:49:28,U,23.4,2015-09-08 21:49:28,U,42.4,2015-09-08 21:48:29,U,22.9,2015-09-08 21:48:29,U
2015-09-08,22:00:00,47.2,2015-09-08 21:43:51,P,21.3,2015-09-08 21:43:51,P,41.6,2015-09-08 21:49:28,P,23.4,2015-09-08 21:49:28,P,42.4,2015-09-08 21:48:29,P,22.9,2015-09-08 21:48:29,P
2015-09-08,22:10:00,46.8,2015-09-08 22:08:24,U,21.1,2015-09-08 22:08:24,U,42,2015-09-08 22:08:51,U,23.4,2015-09-08 22:08:51,U,42.4,2015-09-08 21:48:29,P,22.9,2015-09-08 21:48:29,P
2015-09-08,22:20:00,46.8,2015-09-08 22:08:24,P,21.1,2015-09-08 22:08:24,P,42,2015-09-08 22:08:51,P,23.4,2015-09-08 22:08:51,P,42.4,2015-09-08 22:11:21,U,22.9,2015-09-08 22:11:21,U
2015-09-08,22:30:00,46.8,2015-09-08 22:24:11,U,21.1,2015-09-08 22:24:11,U,42,2015-09-08 22:26:27,U,23.2,2015-09-08 22:26:27,U,42.4,2015-09-08 22:25:25,U,22.7,2015-09-08 22:25:25,U
2015-09-08,22:40:00,46.8,2015-09-08 22:24:11,P,21.1,2015-09-08 22:24:11,P,42,2015-09-08 22:38:47,U,23.2,2015-09-08 22:38:47,U,42.4,2015-09-08 22:25:25,P,22.7,2015-09-08 22:25:25,P
2015-09-08,22:50:00,46.8,2015-09-08 22:45:14,U,21.1,2015-09-08 22:45:14,U,42,2015-09-08 22:38:47,P,23.2,2015-09-08 22:38:47,P,42.8,2015-09-08 22:43:00,U,22.7,2015-09-08 22:43:00,U
2015-09-08,23:00:00,46.8,2015-09-08 22:45:14,P,21.1,2015-09-08 22:45:14,P,42.4,2015-09-08 22:54:38,U,23.2,2015-09-08 22:54:38,U,42.8,2015-09-08 22:43:00,P,22.7,2015-09-08 22:43:00,P
2015-09-08,23:10:00,47.2,2015-09-08 23:04:32,U,21,2015-09-08 23:04:32,U,42.4,2015-09-08 22:54:38,P,23.2,2015-09-08 22:54:38,P,42.8,2015-09-08 23:02:21,U,22.7,2015-09-08 23:02:21,U
2015-09-08,23:20:00,47.2,2015-09-08 23:04:32,P,21,2015-09-08 23:04:32,P,42.4,2015-09-08 23:12:15,U,23,2015-09-08 23:12:15,U,42.8,2015-09-08 23:18:11,U,22.6,2015-09-08 23:18:11,U
2015-09-08,23:30:00,47.2,2015-09-08 23:04:32,P,21,2015-09-08 23:04:32,P,42.4,2015-09-08 23:24:35,U,23,2015-09-08 23:24:35,U,42.8,2015-09-08 23:18:11,P,22.6,2015-09-08 23:18:11,P
2015-09-08,23:40:00,47.2,2015-09-08 23:04:32,P,21,2015-09-08 23:04:32,P,42.4,2015-09-08 23:24:35,P,23,2015-09-08 23:24:35,P,42.8,2015-09-08 23:18:11,P,22.6,2015-09-08 23:18:11,P
2015-09-08,23:50:00,47.6,2015-09-08 23:43:07,U,20.8,2015-09-08 23:43:07,U,42.8,2015-09-08 23:47:28,U,23,2015-09-08 23:47:28,U,43.2,2015-09-08 23:42:48,U,22.6,2015-09-08 23:42:48,U
2015-09-09,00:00:00,47.6,2015-09-08 23:43:07,P,20.8,2015-09-08 23:43:07,P,42.8,2015-09-08 23:47:28,P,23,2015-09-08 23:47:28,P,43.2,2015-09-08 23:42:48,P,22.6,2015-09-08 23:42:48,P
